Price,Adj Close,Close,High,Low,Open,Volume
2024-03-04 14:30:00+00:00,173.90499877929688,173.90499877929688,176.8300018310547,173.79010009765625,175.8000030517578,34243877
2024-03-04 18:30:00+00:00,175.08999633789062,175.08999633789062,175.64500427246094,173.7949981689453,173.89999389648438,38640992
2024-03-05 14:30:00+00:00,170.47000122070312,170.47000122070312,171.97000122070312,169.6199951171875,171.0,44291334
2024-03-05 18:30:00+00:00,170.1699981689453,170.1699981689453,170.4720001220703,169.7899932861328,170.4600067138672,42860957
2024-03-06 14:30:00+00:00,169.9915008544922,169.9915008544922,171.07000732421875,168.92999267578125,170.42999267578125,28587094
2024-03-06 18:30:00+00:00,169.1199951171875,169.1199951171875,170.0449981689453,168.67999267578125,169.9949951171875,30873438
2024-03-07 14:30:00+00:00,169.625,169.625,169.77999877929688,168.49000549316406,169.14999389648438,36537735
2024-03-07 18:30:00+00:00,168.97999572753906,168.97999572753906,170.72999572753906,168.89999389648438,169.6300048828125,23787401
2024-03-08 14:30:00+00:00,172.22999572753906,172.22999572753906,172.7899932861328,168.94000244140625,169.0,42565447
2024-03-08 18:30:00+00:00,170.74000549316406,170.74000549316406,173.6999969482422,170.72000122070312,172.23500061035156,25444321
2024-03-11 13:30:00+00:00,172.38999938964844,172.38999938964844,174.25,172.0500030517578,173.25,34393123
2024-03-11 17:30:00+00:00,172.7899932861328,172.7899932861328,173.4199981689453,172.22000122070312,172.38499450683594,15574167
2024-03-12 13:30:00+00:00,173.0399932861328,173.0399932861328,173.47000122070312,171.00999450683594,173.14999389648438,33092068
2024-03-12 17:30:00+00:00,173.22000122070312,173.22000122070312,174.02999877929688,173.00999450683594,173.0449981689453,17066510
2024-03-13 13:30:00+00:00,171.43499755859375,171.43499755859375,173.18499755859375,170.75999450683594,172.77000427246094,28028577
2024-03-13 17:30:00+00:00,171.1699981689453,171.1699981689453,171.8000030517578,171.02999877929688,171.42999267578125,14068111
2024-03-14 13:30:00+00:00,172.96299743652344,172.96299743652344,174.30780029296875,172.0500030517578,172.32000732421875,40046281
2024-03-14 17:30:00+00:00,173.0800018310547,173.0800018310547,174.0,172.22000122070312,172.96890258789062,21488178
2024-03-15 13:30:00+00:00,170.69500732421875,170.69500732421875,172.47000122070312,170.2899932861328,171.0,35087757
2024-03-15 17:30:00+00:00,172.57000732421875,172.57000732421875,172.60000610351562,170.52499389648438,170.6999969482422,14268846
2024-03-18 13:30:00+00:00,175.39500427246094,175.39500427246094,177.7100067138672,174.75,175.60000610351562,44107374
2024-03-18 17:30:00+00:00,173.6999969482422,173.6999969482422,175.5399932861328,173.52000427246094,175.39999389648438,17117646
2024-03-19 13:30:00+00:00,175.64500427246094,175.64500427246094,175.85000610351562,173.02999877929688,174.08999633789062,26240245
2024-03-19 17:30:00+00:00,176.0800018310547,176.0800018310547,176.60499572753906,175.63999938964844,175.64999389648438,17184056
2024-03-20 13:30:00+00:00,176.3249969482422,176.3249969482422,176.77499389648438,175.08999633789062,175.72999572753906,19747398
2024-03-20 17:30:00+00:00,178.66000366210938,178.66000366210938,178.6699981689453,176.27999877929688,176.30999755859375,23567306
2024-03-21 13:30:00+00:00,172.10830688476562,172.10830688476562,177.49000549316406,171.8300018310547,177.0,64834004
2024-03-21 17:30:00+00:00,171.39999389648438,171.39999389648438,172.1300048828125,170.83999633789062,172.10009765625,29159938
2024-03-22 13:30:00+00:00,172.61399841308594,172.61399841308594,172.94000244140625,170.05999755859375,171.86000061035156,41832382
2024-03-22 17:30:00+00:00,172.25,172.25,173.0500030517578,172.24000549316406,172.6199951171875,17877550
2024-03-25 13:30:00+00:00,171.36500549316406,171.36500549316406,171.47000122070312,169.4499969482422,170.52999877929688,29723935
2024-03-25 17:30:00+00:00,170.86000061035156,170.86000061035156,171.94000244140625,170.7899932861328,171.36000061035156,14361459
2024-03-26 13:30:00+00:00,170.82000732421875,170.82000732421875,171.4199981689453,169.64999389648438,170.0,27781381
2024-03-26 17:30:00+00:00,169.81500244140625,169.81500244140625,170.88999938964844,169.60000610351562,170.82400512695312,17534011
2024-03-27 13:30:00+00:00,172.25999450683594,172.25999450683594,173.11000061035156,170.11000061035156,170.4199981689453,30235683
2024-03-27 17:30:00+00:00,173.41000366210938,173.41000366210938,173.60000610351562,172.13999938964844,172.27000427246094,17987250
2024-03-28 13:30:00+00:00,170.96499633789062,170.96499633789062,171.93499755859375,170.50999450683594,171.6999969482422,31948258
2024-03-28 17:30:00+00:00,171.52000427246094,171.52000427246094,172.22999572753906,170.88999938964844,170.9600067138672,15794591
2024-04-01 13:30:00+00:00,169.9156951904297,169.9156951904297,171.22000122070312,169.47999572753906,171.1875,24766402
2024-04-01 17:30:00+00:00,170.00999450683594,170.00999450683594,170.24000549316406,169.85000610351562,169.9199981689453,12117983
2024-04-02 13:30:00+00:00,168.9949951171875,168.9949951171875,169.33999633789062,168.23019409179688,169.05999755859375,23496931
2024-04-02 17:30:00+00:00,168.94000244140625,168.94000244140625,169.2200927734375,168.72999572753906,169.0,13531289
2024-04-03 13:30:00+00:00,170.2050018310547,170.2050018310547,170.67999267578125,168.58999633789062,168.75,22430625
2024-04-03 17:30:00+00:00,169.66000366210938,169.66000366210938,170.60000610351562,169.27999877929688,170.2100067138672,16082007
2024-04-04 13:30:00+00:00,171.5399932861328,171.5399932861328,171.9199981689453,170.0399932861328,170.2899932861328,21314622
2024-04-04 17:30:00+00:00,168.88999938964844,168.88999938964844,171.61000061035156,168.8300018310547,171.5467987060547,22991007
2024-04-05 13:30:00+00:00,170.07400512695312,170.07400512695312,170.3800048828125,168.9499969482422,169.5,22770197
2024-04-05 17:30:00+00:00,169.57000732421875,169.57000732421875,170.1699981689453,169.35000610351562,170.08999633789062,11839622
2024-04-08 13:30:00+00:00,168.64500427246094,168.64500427246094,169.19000244140625,168.24000549316406,169.05999755859375,20115265
2024-04-08 17:30:00+00:00,168.4600067138672,168.4600067138672,168.9600067138672,168.3249969482422,168.64500427246094,10126168
2024-04-09 13:30:00+00:00,169.25999450683594,169.25999450683594,170.0749969482422,168.47999572753906,168.69200134277344,23011950
2024-04-09 17:30:00+00:00,169.69000244140625,169.69000244140625,169.72999572753906,168.35000610351562,169.27000427246094,13846303
2024-04-10 13:30:00+00:00,168.13499450683594,168.13499450683594,169.08999633789062,167.11000061035156,168.83999633789062,28640036
2024-04-10 17:30:00+00:00,167.75,167.75,169.6699981689453,167.6300048828125,168.12100219726562,13820222
2024-04-11 13:30:00+00:00,172.10499572753906,172.10499572753906,172.19000244140625,168.16009521484375,168.25,31902577
2024-04-11 17:30:00+00:00,175.0399932861328,175.0399932861328,175.4600067138672,171.96009826660156,172.11000061035156,45924154
2024-04-12 13:30:00+00:00,175.35000610351562,175.35000610351562,178.36000061035156,174.2100067138672,174.28500366210938,64354272
2024-04-12 17:30:00+00:00,176.56500244140625,176.56500244140625,176.74000549316406,175.23500061035156,175.33999633789062,25588180
2024-04-15 13:30:00+00:00,174.52000427246094,174.52000427246094,176.6300048828125,173.85000610351562,175.3800048828125,37024133
2024-04-15 17:30:00+00:00,172.68499755859375,172.68499755859375,174.61000061035156,172.5,174.50999450683594,23093182
2024-04-16 13:30:00+00:00,169.38999938964844,169.38999938964844,173.7550048828125,168.27000427246094,171.7100067138672,44722936
2024-04-16 17:30:00+00:00,169.33790588378906,169.33790588378906,170.39999389648438,168.39999389648438,169.39999389648438,19522354
2024-04-17 13:30:00+00:00,168.82000732421875,168.82000732421875,170.63999938964844,168.07000732421875,169.5800018310547,28721305
2024-04-17 17:30:00+00:00,168.0,168.0,169.17999267578125,168.0,168.8300018310547,14488478
2024-04-18 13:30:00+00:00,166.9799041748047,166.9799041748047,168.63999938964844,166.6300048828125,168.0,23420593
2024-04-18 17:30:00+00:00,167.0399932861328,167.0399932861328,167.37429809570312,166.5500030517578,166.99000549316406,12036861
2024-04-19 13:30:00+00:00,164.9199981689453,164.9199981689453,166.39999389648438,164.0800018310547,166.1199951171875,35332540
2024-04-19 17:30:00+00:00,164.92999267578125,164.92999267578125,165.6699981689453,164.52000427246094,164.89999389648438,19449310
2024-04-22 13:30:00+00:00,166.27499389648438,166.27499389648438,166.28500366210938,164.77000427246094,165.75,22382813
2024-04-22 17:30:00+00:00,165.83999633789062,165.83999633789062,167.25999450683594,165.63999938964844,166.27000427246094,16503842
2024-04-23 13:30:00+00:00,166.39199829101562,166.39199829101562,166.97999572753906,164.92999267578125,165.25999450683594,25007204
2024-04-23 17:30:00+00:00,166.91000366210938,166.91000366210938,167.0500030517578,166.3249969482422,166.39999389648438,12227148
2024-04-24 13:30:00+00:00,168.46170043945312,168.46170043945312,169.27499389648438,166.2100067138672,166.39999389648438,25417860
2024-04-24 17:30:00+00:00,168.9499969482422,168.9499969482422,169.3000030517578,168.27999877929688,168.47000122070312,13269037
2024-04-25 13:30:00+00:00,169.05999755859375,169.05999755859375,170.61000061035156,168.15109252929688,169.60000610351562,25922254
2024-04-25 17:30:00+00:00,169.89999389648438,169.89999389648438,170.03500366210938,168.86000061035156,169.05499267578125,15774502
2024-04-26 13:30:00+00:00,169.875,169.875,171.33999633789062,169.5399932861328,169.8699951171875,22720820
2024-04-26 17:30:00+00:00,169.2899932861328,169.2899932861328,170.11000061035156,169.19000244140625,169.8800048828125,14670957
2024-04-29 13:30:00+00:00,174.8699951171875,174.8699951171875,176.02999877929688,173.1300048828125,173.38999938964844,40593462
2024-04-29 17:30:00+00:00,173.49000549316406,173.49000549316406,175.10499572753906,173.1199951171875,174.8699951171875,16312452
2024-04-30 13:30:00+00:00,173.27529907226562,173.27529907226562,174.99000549316406,172.64999389648438,173.20199584960938,23319805
2024-04-30 17:30:00+00:00,170.08999633789062,170.08999633789062,173.87989807128906,170.02000427246094,173.30499267578125,20534944
2024-05-01 13:30:00+00:00,171.1199951171875,171.1199951171875,171.72000122070312,169.11000061035156,170.0,19556624
2024-05-01 17:30:00+00:00,169.2899932861328,169.2899932861328,172.69000244140625,169.25,171.125,22079470
2024-05-02 13:30:00+00:00,172.6988983154297,172.6988983154297,172.77999877929688,170.88999938964844,172.4199981689453,35052383
2024-05-02 17:30:00+00:00,173.08999633789062,173.08999633789062,173.4149932861328,172.41000366210938,172.6999969482422,24725796
2024-05-03 13:30:00+00:00,185.360107421875,185.360107421875,187.0,182.66000366210938,186.6699981689453,96831277
2024-05-03 17:30:00+00:00,183.38999938964844,183.38999938964844,185.99000549316406,183.0500030517578,185.36000061035156,43613043
2024-05-06 13:30:00+00:00,180.58999633789062,180.58999633789062,184.1699981689453,180.58120727539062,182.35400390625,44843551
2024-05-06 17:30:00+00:00,181.6999969482422,181.6999969482422,182.02000427246094,180.4199981689453,180.58999633789062,23318760
2024-05-07 13:30:00+00:00,182.55999755859375,182.55999755859375,184.89999389648438,181.32000732421875,183.4499969482422,47929888
2024-05-07 17:30:00+00:00,182.3699951171875,182.3699951171875,182.9199981689453,182.08999633789062,182.55999755859375,15347972
2024-05-08 13:30:00+00:00,182.3000030517578,182.3000030517578,182.9600067138672,181.4600067138672,182.7100067138672,22545915
2024-05-08 17:30:00+00:00,182.74000549316406,182.74000549316406,183.0500030517578,182.2949981689453,182.30499267578125,14112617
2024-05-09 13:30:00+00:00,184.3800048828125,184.3800048828125,184.5,182.1199951171875,182.55999755859375,25653263
2024-05-09 17:30:00+00:00,184.64999389648438,184.64999389648438,184.64999389648438,184.05999755859375,184.38999938964844,14663056
2024-05-10 13:30:00+00:00,182.39500427246094,182.39500427246094,185.08999633789062,182.2100067138672,184.9199981689453,26730166
2024-05-10 17:30:00+00:00,183.0,183.0,183.1999969482422,182.1300048828125,182.38999938964844,13665892
2024-05-13 13:30:00+00:00,186.65859985351562,186.65859985351562,186.92999267578125,184.6199951171875,185.43499755859375,38913176
2024-05-13 17:30:00+00:00,186.28500366210938,186.28500366210938,187.10000610351562,186.07000732421875,186.66000366210938,21220698
2024-05-14 13:30:00+00:00,186.52999877929688,186.52999877929688,188.3000030517578,186.2899932861328,187.64999389648438,26341204
2024-05-14 17:30:00+00:00,187.38999938964844,187.38999938964844,187.91000366210938,186.48500061035156,186.53500366210938,15980475
2024-05-15 13:30:00+00:00,190.3699951171875,190.3699951171875,190.64999389648438,187.3800048828125,187.97999572753906,37238946
2024-05-15 17:30:00+00:00,189.74000549316406,189.74000549316406,190.5500030517578,189.5,190.3800048828125,20246251
2024-05-16 13:30:00+00:00,190.00999450683594,190.00999450683594,191.09500122070312,189.72500610351562,190.51600646972656,28621621
2024-05-16 17:30:00+00:00,189.89999389648438,189.89999389648438,190.25999450683594,189.66009521484375,190.00050354003906,13708607
2024-05-17 13:30:00+00:00,189.68499755859375,189.68499755859375,190.80999755859375,189.22000122070312,189.3800048828125,19654675
2024-05-17 17:30:00+00:00,189.92999267578125,189.92999267578125,190.14999389648438,189.3800048828125,189.69000244140625,12485938
2024-05-20 13:30:00+00:00,191.46499633789062,191.46499633789062,191.91990661621094,189.00999450683594,189.35000610351562,24542918
2024-05-20 17:30:00+00:00,191.0800018310547,191.0800018310547,191.6199951171875,190.80999755859375,191.46400451660156,10340498
2024-05-21 13:30:00+00:00,192.36000061035156,192.36000061035156,192.64990234375,190.92010498046875,191.08999633789062,21737369
2024-05-21 17:30:00+00:00,192.36000061035156,192.36000061035156,192.72999572753906,192.27999877929688,192.3699951171875,12571881
2024-05-22 13:30:00+00:00,191.3699951171875,191.3699951171875,192.82310485839844,191.0800018310547,192.25,15848166
2024-05-22 17:30:00+00:00,190.97999572753906,190.97999572753906,191.42999267578125,190.27000427246094,191.36000061035156,11345501
2024-05-23 13:30:00+00:00,188.64010620117188,188.64010620117188,191.0,188.42999267578125,191.0,23184524
2024-05-23 17:30:00+00:00,186.91000366210938,186.91000366210938,188.68499755859375,186.625,188.64999389648438,15565037
2024-05-24 13:30:00+00:00,190.4149932861328,190.4149932861328,190.5800018310547,188.0404052734375,188.82000732421875,20100529
2024-05-24 17:30:00+00:00,190.0,190.0,190.46499633789062,189.82000732421875,190.4199981689453,9369891
2024-05-28 13:30:00+00:00,190.875,190.875,192.99000549316406,190.33999633789062,191.53199768066406,27992038
2024-05-28 17:30:00+00:00,190.10000610351562,190.10000610351562,190.9600067138672,189.10000610351562,190.875,14901803
2024-05-29 13:30:00+00:00,191.7949981689453,191.7949981689453,192.2469940185547,189.50999450683594,189.50999450683594,27697322
2024-05-29 17:30:00+00:00,190.3699951171875,190.3699951171875,191.97000122070312,189.95989990234375,191.7899932861328,15818408
2024-05-30 13:30:00+00:00,192.07870483398438,192.07870483398438,192.13999938964844,190.6300048828125,190.78500366210938,23459057
2024-05-30 17:30:00+00:00,191.2899932861328,191.2899932861328,192.17999267578125,190.85000610351562,192.0800018310547,14121864
2024-05-31 13:30:00+00:00,190.57000732421875,190.57000732421875,192.57000732421875,189.91000366210938,191.44000244140625,24736632
2024-05-31 17:30:00+00:00,192.47000122070312,192.47000122070312,192.49000549316406,190.3300018310547,190.57000732421875,18774160
2024-06-03 13:30:00+00:00,193.7899932861328,193.7899932861328,194.99000549316406,192.52999877929688,192.97999572753906,30290846
2024-06-03 17:30:00+00:00,194.08999633789062,194.08999633789062,194.11000061035156,192.91009521484375,193.75999450683594,12464898
2024-06-04 13:30:00+00:00,194.80499267578125,194.80499267578125,195.0,193.03419494628906,194.72000122070312,22628206
2024-06-04 17:30:00+00:00,194.36500549316406,194.36500549316406,195.32000732421875,193.92999267578125,194.80999755859375,14452366
2024-06-05 13:30:00+00:00,195.88519287109375,195.88519287109375,196.89999389648438,194.8800048828125,195.4199981689453,28632574
2024-06-05 17:30:00+00:00,195.89999389648438,195.89999389648438,196.6999969482422,195.6199951171875,195.8800048828125,15958187
2024-06-06 13:30:00+00:00,195.6479949951172,195.6479949951172,196.5,195.2100067138672,195.68499755859375,20503860
2024-06-06 17:30:00+00:00,194.47999572753906,194.47999572753906,195.73500061035156,194.1699981689453,195.64500427246094,13209009
2024-06-07 13:30:00+00:00,196.36000061035156,196.36000061035156,196.49000549316406,194.13999938964844,194.66000366210938,28561160
2024-06-07 17:30:00+00:00,196.89999389648438,196.89999389648438,196.94000244140625,195.5800018310547,196.36000061035156,17820765
2024-06-10 13:30:00+00:00,195.4250030517578,195.4250030517578,197.2816925048828,194.8300018310547,197.1999969482422,35538179
2024-06-10 17:30:00+00:00,193.1300048828125,193.1300048828125,196.4499969482422,192.14999389648438,195.44000244140625,50767004
2024-06-11 13:30:00+00:00,205.0399932861328,205.0399932861328,206.02999877929688,193.63999938964844,193.66000366210938,114881239
2024-06-11 17:30:00+00:00,207.13999938964844,207.13999938964844,207.16000366210938,204.44000244140625,205.02999877929688,40900558
2024-06-12 13:30:00+00:00,216.92999267578125,216.92999267578125,218.1199951171875,206.91000366210938,207.36000061035156,115067082
2024-06-12 17:30:00+00:00,213.1116943359375,213.1116943359375,220.1999969482422,212.83999633789062,216.92750549316406,69085917
2024-06-13 13:30:00+00:00,213.60000610351562,213.60000610351562,216.75,211.60000610351562,214.77999877929688,57711025
2024-06-13 17:30:00+00:00,214.1300048828125,214.1300048828125,214.8800048828125,212.4001007080078,213.60499572753906,27510821
2024-06-14 13:30:00+00:00,211.77999877929688,211.77999877929688,215.1699981689453,211.3000030517578,213.80999755859375,42006517
2024-06-14 17:30:00+00:00,212.52000427246094,212.52000427246094,212.58790588378906,211.4199981689453,211.77999877929688,18231811
2024-06-17 13:30:00+00:00,217.82000732421875,217.82000732421875,218.10000610351562,212.72000122070312,213.3000030517578,50403658
2024-06-17 17:30:00+00:00,216.7100067138672,216.7100067138672,218.94500732421875,215.47999572753906,217.8300018310547,29762032
2024-06-18 13:30:00+00:00,213.66000366210938,213.66000366210938,218.6300048828125,213.0,217.61000061035156,47461024
2024-06-18 17:30:00+00:00,214.3800048828125,214.3800048828125,215.10000610351562,213.07000732421875,213.66000366210938,20548980
2024-06-20 13:30:00+00:00,209.3800048828125,209.3800048828125,214.24000549316406,209.1300048828125,213.92999267578125,47761043
2024-06-20 17:30:00+00:00,209.55999755859375,209.55999755859375,210.60000610351562,208.85000610351562,209.3699951171875,24407065
2024-06-21 13:30:00+00:00,210.05999755859375,210.05999755859375,211.88999938964844,209.58999633789062,210.38999938964844,51522441
2024-06-21 17:30:00+00:00,207.11000061035156,207.11000061035156,210.97999572753906,207.11000061035156,210.05999755859375,34149810
2024-06-24 13:30:00+00:00,210.0050048828125,210.0050048828125,212.6999969482422,206.58999633789062,207.72000122070312,44777163
2024-06-24 17:30:00+00:00,208.14999389648438,208.14999389648438,210.08999633789062,207.8446044921875,210.0,19790059
2024-06-25 13:30:00+00:00,210.11500549316406,210.11500549316406,211.3800048828125,208.61000061035156,209.0800018310547,27798314
2024-06-25 17:30:00+00:00,209.0760040283203,209.0760040283203,210.67010498046875,208.82000732421875,210.11500549316406,12914479
2024-06-26 13:30:00+00:00,213.55999755859375,213.55999755859375,214.77999877929688,210.63999938964844,211.44000244140625,35340493
2024-06-26 17:30:00+00:00,213.1199951171875,213.1199951171875,214.86000061035156,212.72000122070312,213.55169677734375,17503105
2024-06-27 13:30:00+00:00,214.0,214.0,215.739501953125,212.35000610351562,214.6300048828125,29111996
2024-06-27 17:30:00+00:00,214.11000061035156,214.11000061035156,214.1199951171875,213.0500030517578,213.99400329589844,11835493
2024-06-28 13:30:00+00:00,213.83009338378906,213.83009338378906,216.07000732421875,213.27000427246094,215.80499267578125,30537206
2024-06-28 17:30:00+00:00,210.61000061035156,210.61000061035156,214.0800018310547,210.3000030517578,213.85000610351562,22302752
2024-07-01 13:30:00+00:00,217.25430297851562,217.25430297851562,217.50999450683594,211.9199981689453,212.1300048828125,37809384
2024-07-01 17:30:00+00:00,216.72999572753906,216.72999572753906,217.25,215.13999938964844,217.25,14911987
2024-07-02 13:30:00+00:00,219.39999389648438,219.39999389648438,220.3300018310547,215.10000610351562,216.14999389648438,34418603
2024-07-02 17:30:00+00:00,220.3699951171875,220.3699951171875,220.3800048828125,219.27000427246094,219.4001007080078,13831761
2024-07-03 13:30:00+00:00,221.3000030517578,221.3000030517578,221.39999389648438,219.02999877929688,220.42999267578125,26247327
2024-07-05 13:30:00+00:00,225.35000610351562,225.35000610351562,225.44000244140625,221.64999389648438,221.64999389648438,33601388
2024-07-05 17:30:00+00:00,226.30999755859375,226.30999755859375,226.4499969482422,224.97999572753906,225.35499572753906,16100101
2024-07-08 13:30:00+00:00,226.5998992919922,226.5998992919922,227.35000610351562,223.25,227.08999633789062,34789994
2024-07-08 17:30:00+00:00,227.8000030517578,227.8000030517578,227.83999633789062,226.38999938964844,226.5800018310547,15416038
2024-07-09 13:30:00+00:00,228.00999450683594,228.00999450683594,229.39500427246094,226.37210083007812,228.18499755859375,30106832
2024-07-09 17:30:00+00:00,228.6999969482422,228.6999969482422,228.77999877929688,227.85000610351562,228.0,11311525
2024-07-10 13:30:00+00:00,231.55999755859375,231.55999755859375,232.74000549316406,229.25,229.44000244140625,37722535
2024-07-10 17:30:00+00:00,232.91000366210938,232.91000366210938,233.0800018310547,231.52000427246094,231.57000732421875,15712296
2024-07-11 13:30:00+00:00,227.97999572753906,227.97999572753906,232.38999938964844,225.77000427246094,231.31170654296875,40504974
2024-07-11 17:30:00+00:00,227.5500030517578,227.5500030517578,228.6999969482422,226.58999633789062,227.97000122070312,13508228
2024-07-12 13:30:00+00:00,231.90249633789062,231.90249633789062,232.3979949951172,228.67999267578125,229.0,30842484
2024-07-12 17:30:00+00:00,230.57000732421875,230.57000732421875,232.63999938964844,229.91000366210938,231.89999389648438,13832829
2024-07-15 13:30:00+00:00,234.69000244140625,234.69000244140625,237.22999572753906,233.33999633789062,236.53199768066406,37789852
2024-07-15 17:30:00+00:00,234.4199981689453,234.4199981689453,235.07000732421875,233.08999633789062,234.6595001220703,13719727
2024-07-16 13:30:00+00:00,233.5449981689453,233.5449981689453,236.27000427246094,232.3300018310547,235.2050018310547,26720810
2024-07-16 17:30:00+00:00,234.80999755859375,234.80999755859375,234.97999572753906,233.4149932861328,233.5399932861328,9254483
2024-07-17 13:30:00+00:00,228.6999969482422,228.6999969482422,231.45989990234375,226.63999938964844,229.47999572753906,31681983
2024-07-17 17:30:00+00:00,228.88499450683594,228.88499450683594,229.82000732421875,228.25999450683594,228.67999267578125,15503887
2024-07-18 13:30:00+00:00,224.55999755859375,224.55999755859375,230.44000244140625,222.4499969482422,230.34500122070312,39305322
2024-07-18 17:30:00+00:00,224.19000244140625,224.19000244140625,225.1999969482422,223.45089721679688,224.5500030517578,14703825
2024-07-19 13:30:00+00:00,224.4600067138672,224.4600067138672,226.8000030517578,223.27499389648438,224.8520050048828,28682989
2024-07-19 17:30:00+00:00,224.3800048828125,224.3800048828125,225.1199951171875,223.86000061035156,224.42999267578125,12345640
